ComID,GeogName,DataGroup,DataGroup_Order,Year,Female - .,Female - %,Male - .,Male - %,Total - .,Total - %
PED13,Cole Harbour-Portland Valley,"Mathematics, computer and information sciences",9,2011,20,0.2,119,1.4,310,1.7
PED14,Cumberland North,"Mathematics, computer and information sciences",9,2011,25,0.3,55,0.8,75,0.5
PED15,Cumberland South,"Mathematics, computer and information sciences",9,2011,0,0,0,0,10,0.1
PED16,Dartmouth East,"Mathematics, computer and information sciences",9,2011,7,0.1,70,1,272,1.8
PED17,Dartmouth North,"Mathematics, computer and information sciences",9,2011,35,0.4,35,0.4,215,1.3
PED18,Preston-Dartmouth,"Mathematics, computer and information sciences",9,2011,42,0.7,31,0.6,131,1.1
PED19,Dartmouth South,"Mathematics, computer and information sciences",9,2011,0,0,105,1.4,295,1.8
PED2,Antigonish,"Mathematics, computer and information sciences",9,2011,25,0.3,15,0.2,65,0.4
PED20,Guysborough-Eastern Shore-Tracadie,"Mathematics, computer and information sciences",9,2011,15,0.3,0,0,30,0.3
PED21,Eastern Shore,"Mathematics, computer and information sciences",9,2011,21,0.3,35,0.5,105,0.8
PED22,Fairview-Clayton Park,"Mathematics, computer and information sciences",9,2011,32,0.3,303,3.5,545,2.9
PED23,Glace Bay,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
PED24,Halifax Armdale,"Mathematics, computer and information sciences",9,2011,25,0.4,45,0.8,120,1
PED25,Halifax Atlantic,"Mathematics, computer and information sciences",9,2011,0,0,20,0.3,40,0.3
PED26,Halifax Chebucto,"Mathematics, computer and information sciences",9,2011,0,0,110,1.3,355,2
PED27,Halifax Citadel-Sable Island,"Mathematics, computer and information sciences",9,2011,0,0,198,2.5,344,2.1
PED28,Halifax Needham,"Mathematics, computer and information sciences",9,2011,80,0.9,137,1.7,396,2.4
PED29,Hammonds Plains-Lucasville,"Mathematics, computer and information sciences",9,2011,75,1.3,155,2.6,340,2.9
PED3,Argyle-Barrington,"Mathematics, computer and information sciences",9,2011,30,0.4,0,0,40,0.3
PED30,Hants East,"Mathematics, computer and information sciences",9,2011,120,1.3,185,2,310,1.6
PED31,Hants West,"Mathematics, computer and information sciences",9,2011,35,0.4,35,0.5,150,1
PED32,Inverness,"Mathematics, computer and information sciences",9,2011,50,0.8,15,0.3,85,0.7
PED33,Kings North,"Mathematics, computer and information sciences",9,2011,105,1.2,160,2,265,1.6
PED34,Kings South,"Mathematics, computer and information sciences",9,2011,30,0.3,35,0.4,80,0.4
PED35,Kings West,"Mathematics, computer and information sciences",9,2011,0,0,15,0.2,25,0.2
PED36,Lunenburg,"Mathematics, computer and information sciences",9,2011,0,0,10,0.1,44,0.3
PED37,Lunenburg West,"Mathematics, computer and information sciences",9,2011,35,0.4,60,0.8,96,0.6
PED38,Northside-Westmount,"Mathematics, computer and information sciences",9,2011,0,0,0,0,25,0.1
PED39,Pictou Centre,"Mathematics, computer and information sciences",9,2011,20,0.3,20,0.3,80,0.6
PED4,Bedford,"Mathematics, computer and information sciences",9,2011,40,0.4,337,3.8,429,2.3
PED40,Pictou East,"Mathematics, computer and information sciences",9,2011,20,0.3,115,1.9,135,1.1
PED41,Pictou West,"Mathematics, computer and information sciences",9,2011,95,1.6,40,0.7,165,1.4
PED42,Queens-Shelburne,"Mathematics, computer and information sciences",9,2011,20,0.3,30,0.4,70,0.5
PED43,Sackville-Beaverbank,"Mathematics, computer and information sciences",9,2011,25,0.4,86,1.3,180,1.4
PED44,Sackville-Cobequid,"Mathematics, computer and information sciences",9,2011,0,0,70,0.9,229,1.4
PED45,Sydney-Whitney Pier,"Mathematics, computer and information sciences",9,2011,0,0,10,0.1,25,0.1
PED46,Sydney River-Mira-Louisbourg,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
PED47,Timberlea-Prospect,"Mathematics, computer and information sciences",9,2011,10,0.1,84,1.1,268,1.7
PED48,Truro-Bible Hill-Millbrook-Salmon River,"Mathematics, computer and information sciences",9,2011,0,0,0,0,10,0.1
PED49,Victoria-The Lakes,"Mathematics, computer and information sciences",9,2011,80,1.2,30,0.5,115,0.9
PED5,Cape Breton Centre,"Mathematics, computer and information sciences",9,2011,0,0,0,0,0,0
PED50,Waverley-Fall River-Beaver Bank,"Mathematics, computer and information sciences",9,2011,29,0.4,34,0.5,109,0.8
PED51,Yarmouth,"Mathematics, computer and information sciences",9,2011,90,1.2,95,1.5,190,1.4
PED6,Cape Breton-Richmond,"Mathematics, computer and information sciences",9,2011,65,1.1,45,0.8,125,1.1
PED7,Chester-St. Margaret's,"Mathematics, computer and information sciences",9,2011,20,0.2,10,0.1,65,0.4
PED8,Clare-Digby,"Mathematics, computer and information sciences",9,2011,0,0,125,1.7,164,1.1
PED9,Clayton Park West,"Mathematics, computer and information sciences",9,2011,93,1,287,3.6,548,3.1
PRO9010,Newfoundland and Labrador,"Mathematics, computer and information sciences",9,2011,4545,2,4050,1.9,8595,2
PRO9011,Prince Edward Island,"Mathematics, computer and information sciences",9,2011,615,1,990,1.8,1600,1.4
PRO9012,Nova Scotia,"Mathematics, computer and information sciences",9,2011,5975,1.5,8870,2.4,14850,1.9
PRO9013,New Brunswick,"Mathematics, computer and information sciences",9,2011,4190,1.3,6735,2.2,10925,1.8
PRO9024,Québec,"Mathematics, computer and information sciences",9,2011,46860,1.4,97315,3.1,144170,2.2
PRO9035,Ontario,"Mathematics, computer and information sciences",9,2011,99845,1.8,167775,3.3,267625,2.6
PRO9046,Manitoba,"Mathematics, computer and information sciences",9,2011,6105,1.3,9740,2.1,15845,1.7
PRO9047,Saskatchewan,"Mathematics, computer and information sciences",9,2011,4690,1.1,5875,1.5,10570,1.3
PRO9048,Alberta,"Mathematics, computer and information sciences",9,2011,20845,1.4,33040,2.3,53890,1.9
PRO9059,British Columbia,"Mathematics, computer and information sciences",9,2011,27430,1.5,45270,2.5,72705,2
PRO9060,Yukon Territory,"Mathematics, computer and information sciences",9,2011,225,1.6,220,1.6,440,1.6
PRO9061,Northwest Territories,"Mathematics, computer and information sciences",9,2011,100,0.6,225,1.4,320,1
PRO9062,Nunavut,"Mathematics, computer and information sciences",9,2011,80,0.8,85,0.8,170,0.8
RDA1,Lunenburg/Queens Regional Development Agency,"Mathematics, computer and information sciences",9,2011,295,1.2,335,1.4,635,1.3
RDA10,Strait-Highlands Regional Development Agency,"Mathematics, computer and information sciences",9,2011,150,1.3,60,0.5,250,1.1
RDA11,Cape Breton County Economic Development Authority,"Mathematics, computer and information sciences",9,2011,455,1,550,1.4,1010,1.2
RDA12,Guysborough County Regional Development Authority,"Mathematics, computer and information sciences",9,2011,15,0.4,0,0,50,0.7
RDA13,Greater Halifax Partnership,"Mathematics, computer and information sciences",9,2011,3255,1.9,5945,3.8,9195,2.8
RDA3,Annapolis & Digby Economic Development Agency,"Mathematics, computer and information sciences",9,2011,45,0.3,130,1,190,0.7
RDA4,Kings Regional Development Agency,"Mathematics, computer and information sciences",9,2011,265,1,410,1.7,675,1.4
RDA5,Hants Regional Development Authority,"Mathematics, computer and information sciences",9,2011,270,1.5,335,2,600,1.7
RDA6,Colchester Regional Development Agency,"Mathematics, computer and information sciences",9,2011,215,1,200,1,460,1.1
RDA7,Cumberland Regional Economic Development Association,"Mathematics, computer and information sciences",9,2011,140,1,85,0.7,230,0.9
RDA8,Pictou Regional Development Commission,"Mathematics, computer and information sciences",9,2011,325,1.7,400,2.2,740,2
RDA9,Antigonish Regional Development Authority,"Mathematics, computer and information sciences",9,2011,135,1.6,50,0.6,210,1.3
REG9014,Atlantic Canada,"Mathematics, computer and information sciences",9,2011,15325,1.5,20645,2.2,35970,1.9
SCB51,Cape Breton - Victoria Regional School Board,"Mathematics, computer and information sciences",9,2011,510,1.1,580,1.4,1095,1.2
SCB52,Strait Regional School Board,"Mathematics, computer and information sciences",9,2011,300,1.3,110,0.5,510,1.1
SCB53,Chignecto - Central Regional School Board,"Mathematics, computer and information sciences",9,2011,805,1.2,910,1.5,1765,1.4
